isrc,upc,track_title,artist,label,home_market,dsp,territory,reporting_period,streams,revenue_usd,currency,transaction_id
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,SA,2024-Q3,887940,710.352,USD,467f6189-19fa-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,AE,2024-Q3,239479,191.5832,USD,28fff479-1b8b-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,EG,2024-Q3,202392,20.2392,USD,fdad1000-514f-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,KW,2024-Q3,107981,86.3848,USD,96de64d4-a940-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,GB,2024-Q3,63863,70.2493,USD,ea523c6a-cbf2-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,FR,2024-Q3,30223,27.2007,USD,1b2e15f7-4909-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,SA,2024-Q3,221113,442.226,USD,7824cebb-9b2b-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,AE,2024-Q3,58992,117.984,USD,c33129a5-b87d-4a
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,EG,2024-Q3,47270,94.54,USD,15eabc1c-7317-48
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,KW,2024-Q3,25352,50.704,USD,2a3422c1-9fc8-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,GB,2024-Q3,15859,47.577,USD,d9aa4092-aa06-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,FR,2024-Q3,8101,22.6828,USD,f1c2c361-8f83-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,SA,2024-Q4,2063041,5157.6025,USD,1ed14256-02e5-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,AE,2024-Q4,540631,1405.6406,USD,3c474106-ae64-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,EG,2024-Q4,410584,164.2336,USD,6a8048d7-9d6d-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,KW,2024-Q4,212504,531.26,USD,3c9caf19-7eaa-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,GB,2024-Q4,144538,549.2444,USD,fd52e721-d028-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,FR,2024-Q4,73014,219.042,USD,ed8161cb-cb71-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,SA,2024-Q4,910225,3822.945,USD,9d5dbee1-f7da-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,AE,2024-Q4,208118,957.3428,USD,9fc64918-e107-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,EG,2024-Q4,191061,133.7427,USD,c0277ec6-b46d-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,KW,2024-Q4,98765,434.566,USD,895e3d6c-3660-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,GB,2024-Q4,62224,404.456,USD,e17f5bdb-3c80-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,FR,2024-Q4,29063,151.1276,USD,fed37c4b-e5af-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,SA,2024-Q4,647211,517.7688,USD,a253f18b-9c9a-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,AE,2024-Q4,151994,121.5952,USD,79261593-b2ce-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,EG,2024-Q4,113444,11.3444,USD,cc25f171-5860-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,KW,2024-Q4,74778,59.8224,USD,7d0f3a02-d621-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,GB,2024-Q4,40210,44.231,USD,530b8792-d2fb-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,FR,2024-Q4,21627,19.4643,USD,f7f4abe7-767e-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,SA,2024-Q4,161827,323.654,USD,b8ea539c-528d-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,AE,2024-Q4,41011,82.022,USD,81935f65-bc4d-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,EG,2024-Q4,29654,59.308,USD,3cdb2c74-7971-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,KW,2024-Q4,19051,38.102,USD,24bc407c-bad1-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,GB,2024-Q4,9935,29.805,USD,a9d43e67-216c-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,FR,2024-Q4,5061,14.1708,USD,7c951d52-5021-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,SA,2025-Q1,1182682,2956.705,USD,817f7988-7006-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,AE,2025-Q1,301444,783.7544,USD,59b33864-7f64-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,EG,2025-Q1,250236,100.0944,USD,2bfd2c89-9c1a-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,KW,2025-Q1,143624,359.06,USD,3c87c6ff-3c14-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,GB,2025-Q1,87752,333.4576,USD,3cb9167f-5042-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,FR,2025-Q1,42647,127.941,USD,def1df66-8954-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,SA,2025-Q1,466120,1957.704,USD,e84ec342-3855-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,AE,2025-Q1,121429,558.5734,USD,3855fb12-2f81-44
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,EG,2025-Q1,109852,76.8964,USD,b65aa79f-080d-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,KW,2025-Q1,56949,250.5756,USD,ae542449-0883-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,GB,2025-Q1,34350,223.275,USD,4e02bf8a-7fae-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,FR,2025-Q1,16458,85.5816,USD,ad795692-7a49-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,SA,2025-Q1,361902,289.5216,USD,35fd0905-740f-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,AE,2025-Q1,78763,63.0104,USD,146f6f96-21de-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,EG,2025-Q1,62163,6.2163,USD,e66a0615-37a1-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,KW,2025-Q1,36338,29.0704,USD,d3874b47-d29b-4a
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,GB,2025-Q1,24497,26.9467,USD,b1fa3512-f3ce-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,FR,2025-Q1,11216,10.0944,USD,637cb60e-f2ef-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,SA,2025-Q1,104093,208.186,USD,09189ec0-488d-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,AE,2025-Q1,25203,50.406,USD,773b184c-931d-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,EG,2025-Q1,19874,39.748,USD,d0963eca-0803-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,KW,2025-Q1,10494,20.988,USD,0153e7b4-834b-45
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,GB,2025-Q1,6836,20.508,USD,06bbc274-3d7b-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,FR,2025-Q1,2958,8.2824,USD,a008373f-48f2-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,SA,2025-Q2,1833976,4584.94,USD,933333bc-5337-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,AE,2025-Q2,425348,1105.9048,USD,31a2b67f-0672-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,EG,2025-Q2,381097,152.4388,USD,5e4a4964-83af-48
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,KW,2025-Q2,200674,501.685,USD,357941e7-a6db-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,GB,2025-Q2,132869,504.9022,USD,543a3679-46f9-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,FR,2025-Q2,56818,170.454,USD,d2e8179f-5185-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,SA,2025-Q2,806254,3386.2668,USD,8d735dd1-896b-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,AE,2025-Q2,210805,969.703,USD,fac1ff65-6098-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,EG,2025-Q2,171261,119.8827,USD,ca2dbec2-ea65-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,KW,2025-Q2,88806,390.7464,USD,a1f7322c-a9ba-44
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,GB,2025-Q2,54720,355.68,USD,475ba44c-fcad-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,FR,2025-Q2,25670,133.484,USD,a8fcee50-e6a6-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,SA,2025-Q2,602777,482.2216,USD,bedad42e-e327-45
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,AE,2025-Q2,139585,111.668,USD,d756c40b-cce1-4a
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,EG,2025-Q2,112921,11.2921,USD,400d6920-0f5c-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,KW,2025-Q2,68435,54.748,USD,7bb8dd3c-86e0-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,GB,2025-Q2,37906,41.6966,USD,5324bfd1-4bd3-4a
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,FR,2025-Q2,18617,16.7553,USD,d93ea3f8-dff4-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,SA,2025-Q2,138460,276.92,USD,3f4de229-c4e4-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,AE,2025-Q2,34581,69.162,USD,63c0b5e9-8ab8-44
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,EG,2025-Q2,24453,48.906,USD,34311880-426c-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,KW,2025-Q2,15449,30.898,USD,64188214-f94b-4a
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,GB,2025-Q2,8909,26.727,USD,24bff8fc-516c-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,FR,2025-Q2,4489,12.5692,USD,b7eb9fa3-4358-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,SA,2025-Q3,1437337,3593.3425,USD,4f258d1b-79ee-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,AE,2025-Q3,323773,841.8098,USD,0a2ff9ea-1dca-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,EG,2025-Q3,261602,104.6408,USD,aba66cc8-c71d-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,KW,2025-Q3,156909,392.2725,USD,dd6f45d0-e7ea-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,GB,2025-Q3,81229,308.6702,USD,7e0e635e-7949-45
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,FR,2025-Q3,41621,124.863,USD,05e1c43f-b1b9-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,SA,2025-Q3,602655,2531.151,USD,0a3dea75-7b92-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,AE,2025-Q3,143180,658.628,USD,0d3b5e2c-6cab-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,EG,2025-Q3,111291,77.9037,USD,90f3c304-b077-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,KW,2025-Q3,69288,304.8672,USD,476c02eb-5fb4-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,GB,2025-Q3,37647,244.7055,USD,a8bb3ec2-8d3e-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,FR,2025-Q3,18465,96.018,USD,5592a3b5-4148-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,SA,2025-Q3,390424,312.3392,USD,cb62e067-dfa4-45
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,AE,2025-Q3,96466,77.1728,USD,cef3493c-b87b-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,EG,2025-Q3,70753,7.0753,USD,afca421a-015c-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,KW,2025-Q3,40643,32.5144,USD,a5a4cdf4-6543-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,GB,2025-Q3,25057,27.5627,USD,63eabc2f-360c-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,FR,2025-Q3,12397,11.1573,USD,ac782e35-1f32-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,SA,2025-Q3,83278,166.556,USD,d9a5eb8f-c8e2-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,AE,2025-Q3,24022,48.044,USD,5a5057f1-8567-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,EG,2025-Q3,17456,34.912,USD,c3c8c3a2-a5fc-44
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,KW,2025-Q3,9800,19.6,USD,0c62704a-7b7c-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,GB,2025-Q3,5736,17.208,USD,f21383a3-6864-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,FR,2025-Q3,3093,8.6604,USD,3129f242-85f6-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,SA,2025-Q4,1139215,2848.0375,USD,24a2554f-b197-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,AE,2025-Q4,283843,737.9918,USD,99789566-f4bc-44
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,EG,2025-Q4,198979,79.5916,USD,8bb5c37f-0bff-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,KW,2025-Q4,127110,317.775,USD,bb9980d0-70ba-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,GB,2025-Q4,63765,242.307,USD,1da9d50b-fa07-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,FR,2025-Q4,37491,112.473,USD,ab9e3448-6d8c-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,SA,2025-Q4,455751,1914.1542,USD,d72aeecb-0955-41
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,AE,2025-Q4,126404,581.4584,USD,dc55deb2-a586-48
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,EG,2025-Q4,106659,74.6613,USD,06c0baf9-977a-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,KW,2025-Q4,63131,277.7764,USD,8ef9b1c4-5a77-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,GB,2025-Q4,33207,215.8455,USD,d77faf62-e2d0-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,FR,2025-Q4,16269,84.5988,USD,828541af-4a8b-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,SA,2025-Q4,325483,260.3864,USD,7d4697ff-947b-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,AE,2025-Q4,72186,57.7488,USD,600708ba-264f-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,EG,2025-Q4,62259,6.2259,USD,1b7fdab4-7bca-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,KW,2025-Q4,39579,31.6632,USD,2cbd7756-3222-4b
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,GB,2025-Q4,19885,21.8735,USD,665a112a-3b29-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,FR,2025-Q4,9456,8.5104,USD,35145b55-f1d9-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,SA,2025-Q4,78146,156.292,USD,87c62a26-ea1c-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,AE,2025-Q4,19838,39.676,USD,002dc850-14e3-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,EG,2025-Q4,17283,34.566,USD,a347a9a7-d4e6-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,KW,2025-Q4,8884,17.768,USD,89714c35-db46-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,GB,2025-Q4,5522,16.566,USD,8f049db2-b88c-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,FR,2025-Q4,2863,8.0164,USD,aedf4d5b-2364-45
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,SA,2026-Q1,637825,1594.5625,USD,a116f7e1-f3db-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,AE,2026-Q1,140402,365.0452,USD,7384f5dd-9203-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,EG,2026-Q1,108463,43.3852,USD,e827a895-dacf-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,KW,2026-Q1,75377,188.4425,USD,968276c9-5775-42
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,GB,2026-Q1,42727,162.3626,USD,b26e9d08-157d-45
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Spotify,FR,2026-Q1,20568,61.704,USD,59ea19e8-01ce-49
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,SA,2026-Q1,231184,970.9728,USD,d4e939d1-65cd-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,AE,2026-Q1,69847,321.2962,USD,e67c4da8-f80b-4a
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,EG,2026-Q1,55560,38.892,USD,172c48cd-5553-48
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,KW,2026-Q1,30318,133.3992,USD,40699dbc-ea52-4e
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,GB,2026-Q1,17373,112.9245,USD,2058bbe9-721a-46
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Apple Music,FR,2026-Q1,7782,40.4664,USD,eebac538-8aa0-44
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,SA,2026-Q1,195278,156.2224,USD,507ddb00-fafc-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,AE,2026-Q1,42759,34.2072,USD,77204b89-0438-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,EG,2026-Q1,32567,3.2567,USD,5a7b539e-4b06-45
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,KW,2026-Q1,18971,15.1768,USD,c483a12c-2d9a-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,GB,2026-Q1,11969,13.1659,USD,70674760-4cf8-4f
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,YouTube Music,FR,2026-Q1,6155,5.5395,USD,8dceb9bf-0a6f-47
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,SA,2026-Q1,42235,84.47,USD,40926f9b-1057-4c
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,AE,2026-Q1,11759,23.518,USD,7e103a74-e977-43
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,EG,2026-Q1,9621,19.242,USD,81ab6c93-35c9-40
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,KW,2026-Q1,4638,9.276,USD,a0937d9c-e382-4a
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,GB,2026-Q1,2670,8.01,USD,15dd1311-568e-4d
SA004,US004,Mshtaglk,Majid Al Mohandis,Rotana,SA,Deezer,FR,2026-Q1,1545,4.326,USD,38920262-8f3c-44
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,SA,2024-Q3,1807217,4518.0425,USD,6e0f68c7-d7df-46
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,AE,2024-Q3,436771,1135.6046,USD,bfdb4292-b53b-45
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,EG,2024-Q3,353192,141.2768,USD,f0204457-dc72-4e
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,KW,2024-Q3,198735,496.8375,USD,8321e018-a618-42
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,GB,2024-Q3,102316,388.8008,USD,8dd346e9-8bdd-4f
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,FR,2024-Q3,59177,177.531,USD,21380db0-28b9-41
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,SA,2024-Q3,721218,3029.1156,USD,d7d8825f-ca9b-43
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,AE,2024-Q3,180198,828.9108,USD,caea7c32-1c44-4d
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,EG,2024-Q3,135701,94.9907,USD,debdbd65-ca59-44
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,KW,2024-Q3,84282,370.8408,USD,9102b619-d2ae-42
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,GB,2024-Q3,52640,342.16,USD,420ef30d-5fcf-47
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,FR,2024-Q3,26736,139.0272,USD,65dfb370-3e7a-4d
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,YouTube Music,SA,2024-Q3,474010,379.208,USD,605069c0-6765-4e
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,YouTube Music,AE,2024-Q3,124634,99.7072,USD,e5dbd145-641b-48
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,YouTube Music,EG,2024-Q3,92060,9.206,USD,04dba362-2cd9-49
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,YouTube Music,KW,2024-Q3,55753,44.6024,USD,f79006e5-b84c-4e
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,YouTube Music,GB,2024-Q3,34259,37.6849,USD,e04a5c73-6fa5-43
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,YouTube Music,FR,2024-Q3,15913,14.3217,USD,8b2f754d-0280-4c
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Deezer,SA,2024-Q3,144486,288.972,USD,e5659ef1-5976-41
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Deezer,AE,2024-Q3,35483,70.966,USD,268cfd5c-095b-47
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Deezer,EG,2024-Q3,27179,54.358,USD,9d07e2e9-4364-4f
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Deezer,KW,2024-Q3,17177,34.354,USD,68e97979-6495-4d
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Deezer,GB,2024-Q3,8071,24.213,USD,397aab62-8261-47
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Deezer,FR,2024-Q3,4665,13.062,USD,9089b8df-db8a-48
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,SA,2024-Q4,1208399,3020.9975,USD,6803a57c-59ad-47
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,AE,2024-Q4,305617,794.6042,USD,10e2cb5c-fe8a-4d
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,EG,2024-Q4,237344,94.9376,USD,bc0b9bdf-2fd7-4c
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,KW,2024-Q4,147773,369.4325,USD,1de04c77-1052-47
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,GB,2024-Q4,89762,341.0956,USD,67dbfff9-72ee-41
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Spotify,FR,2024-Q4,41303,123.909,USD,4028107f-6915-44
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,SA,2024-Q4,585117,2457.4914,USD,44fe327f-74ea-4b
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,AE,2024-Q4,142628,656.0888,USD,04543e71-715a-4f
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,EG,2024-Q4,105936,74.1552,USD,70256c74-c6bf-44
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,KW,2024-Q4,61187,269.2228,USD,e01cfbdd-0db9-4a
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,GB,2024-Q4,36288,235.872,USD,0c7c5ca0-2f38-45
SA005,US005,Da Elly 7sal,Cairokee,Independent,SA,Apple Music,FR,2024-Q4,19265,100.178,USD,f356a8c1-b711-42
